test,trial,nll_con,nll_unc,lambda_obs,p_boot,p_wilks,k_exceed,n_boot,chi2_dof_a,chi2_dof_b,dev_dof_a,dev_dof_b,gates,starts_used,optimizer_retries,converged,rejected,pass_trial
Zc-like,141,-33610.79900171818,-33611.06472387505,0.5314443137467606,0.78,0.7666521069306329,39,50,1.022784676733338,0.7167803486945534,1.0273318463382073,0.7073518288172317,PASS,153,0,True,False,True
Zc-like,142,-33259.31298195456,-33261.765130492946,4.904297076776857,0.1,0.08610838044850244,5,50,0.7237286859777433,1.0225543807781985,0.727503166474196,1.0374289108684647,PASS,153,0,True,False,True
Zc-like,138,-32881.46315907239,-32882.230628519275,1.5349388937756885,0.54,0.46418623122169045,27,50,0.967095062332659,0.8693265391930018,0.9580622116448331,0.8761221734843223,PASS,153,0,True,False,True
Zc-like,135,-34379.48402867434,-34379.54109501516,0.11413268164324109,0.9,0.9445314062984463,45,50,0.7920139252792585,0.9618322378911406,0.8073293975060267,0.9660230844314379,PASS,153,0,True,False,True
Zc-like,133,-33214.537263040766,-33215.96372779721,2.852929512882838,0.14,0.2401564347685443,7,50,0.7739555429301508,0.9984329896284986,0.8080797028418808,0.9948450039419021,PASS,153,0,True,False,True
Zc-like,136,-33246.64996426889,-33247.36141969697,1.422910856170347,0.48,0.4909291651533384,24,50,0.8838170344029119,0.9085015545258556,0.8949315363208011,0.9174745640293773,PASS,153,0,True,False,True
Zc-like,137,-33555.84715875039,-33556.56748841223,1.440659323678119,0.44,0.4865918187625692,22,50,1.1084838093478806,0.8482260664404694,1.1069894116418544,0.8823423014108271,PASS,153,0,True,False,True
Zc-like,143,-33013.966552134705,-33014.776575955926,1.6200476424419321,0.36,0.4448474692868637,18,50,0.986708681272062,1.0760052458083693,1.0008361696746197,1.0884587615943717,PASS,153,0,True,False,True
Zc-like,144,-33603.30670400489,-33603.66699651112,0.7205850124591962,0.66,0.6974722812430587,33,50,1.1470638244967921,0.9675887502053054,1.1583236858373065,0.9826752531357209,PASS,158,0,True,False,True
Zc-like,134,-33041.92326571627,-33042.11645150489,0.38637157723132987,0.74,0.824328809003102,37,50,0.7856864948470749,0.8508953820096313,0.7957272548245531,0.8500691361105693,PASS,153,0,True,False,True
Zc-like,149,-32894.92542221158,-32895.51598510322,1.181125783288735,0.6,0.5540153463396796,30,50,1.0786282508515206,1.2396171145074117,1.0691815379202672,1.2414312480278578,PASS,153,0,True,False,True
Zc-like,145,-33374.58967314198,-33375.89866042194,2.617974559922004,0.3,0.2700934469734092,15,50,1.019578275983186,0.9985646197702778,1.0174925567907709,1.0086717593580885,PASS,153,0,True,False,True
Zc-like,148,-33408.64137029779,-33409.022714712555,0.7626888295344543,0.72,0.6829426335812241,36,50,0.9624885820527712,1.3976510853999284,0.9574400750420117,1.3860493292135891,PASS,153,0,True,False,True
Zc-like,146,-32753.62077320897,-32753.89890301924,0.5562596205345471,0.72,0.7571985229917462,36,50,1.0147177524826219,0.8964902953942268,1.0400137193447645,0.922226911637177,PASS,153,0,True,False,True
Zc-like,147,-32895.21932821661,-32896.942994573285,3.4473327133455314,0.14,0.17841082959464827,7,50,1.1490458233712832,1.1875701072465525,1.1416917384034326,1.256457516941323,PASS,153,0,True,False,True
Zc-like,152,-33258.2970395971,-33258.5689740048,0.543868815395399,0.74,0.7619042345037575,37,50,1.4383053254086537,0.6708013163217271,1.4437966021385118,0.6893197966029628,PASS,153,0,True,False,True
Zc-like,150,-33432.06605206999,-33432.18844662808,0.24478911618643906,0.9,0.8847991949392918,45,50,0.923007331823545,0.9791439241870344,0.9311066003522288,1.0370440050056002,PASS,160,0,True,False,True
Zc-like,153,-34116.76110141347,-34120.043345155405,6.564487483876292,0.02,0.037543923355949804,1,50,0.7193564884693315,0.8112649862293878,0.7390488062322169,0.8332059518348529,PASS,153,0,True,True,True
Zc-like,151,-33647.87675577233,-33650.10068721102,4.447862877379521,0.08,0.10818295701620839,4,50,1.0182464529242459,1.2208902400235262,1.0156357149483066,1.2233569900424357,PASS,153,0,True,False,True
Zc-like,155,-33622.08968455226,-33623.889845847196,3.6003225898748497,0.16,0.1652722284978514,8,50,1.4970332944619718,1.0215654770320561,1.5306460188508946,1.0337028200748912,PASS,153,0,True,False,True
Zc-like,156,-33402.165393198346,-33402.56835374016,0.8059210836217972,0.74,0.6683384702290249,37,50,0.893510203344903,0.9513845874112234,0.8840555029785804,0.9471331579190944,PASS,153,0,True,False,True
Zc-like,157,-33898.936661604836,-33899.97458200559,2.075840801509912,0.26,0.35419049087719323,13,50,1.0178412165420239,0.976861880644008,0.9826267879658723,1.0101934309756107,PASS,153,0,True,False,True
Zc-like,159,-34056.66328224436,-34056.781240668526,0.23591684833809268,0.9,0.8887330016595584,45,50,0.9406983107062717,1.1585461671864201,0.9535941516199633,1.1942194913019475,PASS,153,0,True,False,True
Zc-like,158,-33373.264034737105,-33373.34177583248,0.15548219074844383,0.9,0.9252039351158523,45,50,1.0506460162314126,1.119898028748453,1.0500578197873052,1.130951820670633,PASS,153,0,True,False,True
Zc-like,160,-33304.39630848828,-33305.62206874531,2.4515205140633043,0.22,0.2935344538393675,11,50,1.020460098662066,0.8290070559649931,1.0491491181334418,0.8315542626632574,PASS,153,0,True,False,True
Zc-like,162,-33934.681288224,-33935.84602229846,2.3294681489205686,0.3,0.31200562126489784,15,50,0.9275561270986799,1.1665495575964997,0.92140293097174,1.1503627269337047,PASS,153,0,True,False,True
Zc-like,167,-32940.11905412324,-32940.81716141132,1.396214576161583,0.48,0.4975260867495068,24,50,1.360851665346644,0.9207320192758979,1.3777124666562153,0.9474297372301539,PASS,153,0,True,False,True
Zc-like,161,-34370.036791520986,-34370.08716808274,0.10075312350818422,0.96,0.9508712953131894,48,50,1.1415015799879484,0.8678686306016491,1.1005252334477549,0.8714237997901688,PASS,153,0,True,False,True
Zc-like,170,-32827.21600841331,-32829.37807051411,4.324124201608356,0.12,0.11508755404095894,6,50,1.0270628630408993,0.9307313000179859,1.0327363698379413,0.9453902472174537,PASS,153,0,True,False,True
Zc-like,164,-33680.265001861495,-33681.86610356329,3.202203403590829,0.16,0.20167421071894054,8,50,0.5753602725242821,0.9441691172606792,0.5860484697368826,0.9658653439728385,PASS,153,0,True,False,True
Zc-like,165,-33725.942102718815,-33728.32878487543,4.773364313237835,0.06,0.0919342017095588,3,50,0.9819421890262318,1.0111711329542694,0.9929337246488069,1.036981586390138,PASS,153,0,True,False,True
Zc-like,169,-33957.54400017845,-33958.62696308602,2.16592581513396,0.36,0.3385908246453977,18,50,0.922475192097208,1.4638415966778173,0.9227923793975901,1.4744131561991227,PASS,153,0,True,False,True
Zc-like,166,-33081.725273743636,-33085.66406299385,7.877578500425443,0.02,0.019471775927721313,1,50,1.0790339298135978,0.9100695657657153,1.0673695032799337,0.9355101108802699,PASS,153,0,True,True,True
Zc-like,168,-33274.529123123895,-33275.41342572072,1.7686051936470903,0.44,0.41300210184394015,22,50,0.9488141207984643,0.9013807387850127,0.9687583641592846,0.9258077608854196,PASS,153,0,True,False,True
Zc-like,173,-33078.37571486037,-33078.42464631067,0.09786290059855673,0.92,0.9522464036672085,46,50,1.1823564135381286,0.8994092642586046,1.1807635486075083,0.8673056760988721,PASS,153,0,True,False,True
Zc-like,163,-33785.15941648636,-33785.84132917414,1.3638253755489131,0.28,0.5056489183447636,14,50,1.3062901750499454,1.2010706686696406,1.269078007232324,1.2348392142042943,PASS,153,0,True,False,True
Zc-like,171,-33425.942970694974,-33426.925501562575,1.9650617352017434,0.28,0.37436243712605266,14,50,0.8588401090961518,1.0112389565548718,0.8735073400987529,1.011838385277077,PASS,153,0,True,False,True
Zc-like,178,-33824.92836817832,-33826.09995362097,2.343170885302243,0.36,0.3098752621468188,18,50,0.8162697417508763,1.1141125172344921,0.8485896461480469,1.1578919424272234,PASS,153,0,True,False,True
Zc-like,172,-33484.38236326422,-33487.18713157184,5.609536615229445,0.06,0.060520791754887227,3,50,0.9827812125644027,1.0039879184219758,0.979888681835223,1.0054977553002415,PASS,153,0,True,False,True
Zc-like,176,-33538.94134259253,-33539.441127322025,0.9995694589888444,0.68,0.606661241929144,34,50,1.0636337363216959,1.1434154632347007,1.074640434765597,1.128658459710927,PASS,160,0,True,False,True
Zc-like,175,-33707.136836100326,-33709.13390874971,3.994145298769581,0.18,0.13573203749734142,9,50,0.9254630031626744,1.1649581838126661,0.9184219251231576,1.2567006495297037,PASS,153,0,True,False,True
Zc-like,174,-33464.354867456816,-33465.789594827125,2.8694547406194033,0.14,0.2381802901826321,7,50,0.8869231276019424,0.7077430602395737,0.9007766196116225,0.7285988751814131,PASS,153,0,True,False,True
Zc-like,179,-34228.01963419731,-34228.27468954373,0.5101106928341324,0.76,0.7748736102962436,38,50,0.8984659203948315,1.2766548442054748,0.9006820565387804,1.2326925328663334,PASS,153,0,True,False,True
Zc-like,180,-33136.94350367312,-33138.733330525596,3.579653704946395,0.14,0.166989080910376,7,50,0.8420786448829256,0.8786790329519263,0.9394959499312715,0.8835257374103482,PASS,153,0,True,False,True
Zc-like,183,-33368.35291592127,-33369.4124745257,2.11911720885837,0.36,0.34660876814518793,18,50,0.972242943247619,1.1565186456006635,0.9894720979561313,1.1535196192104795,PASS,153,0,True,False,True
Zc-like,181,-33247.70110616009,-33248.57906906081,1.7559258014371153,0.34,0.4156287268651787,17,50,1.0093734585358998,0.5649455850065633,1.0275342378498504,0.5680550461783799,PASS,153,0,True,False,True
Zc-like,177,-33502.48356137474,-33503.206277594225,1.445432438966236,0.4,0.48543192396639145,20,50,1.3002744010851446,0.7128193629807015,1.3135082683345698,0.7161115084298062,PASS,153,0,True,False,True
Zc-like,182,-33190.84633746295,-33191.023946751244,0.3552185765875038,0.86,0.837269490581391,43,50,0.8799361424480742,0.9622788774113423,0.8789753320771696,0.9832121619247095,PASS,153,0,True,False,True
Zc-like,184,-32714.46450784686,-32715.287597162962,1.6461786322033731,0.4,0.4390731214535304,20,50,1.3317208251608894,1.2905964119591762,1.3274752285373392,1.3785984348893983,PASS,153,0,True,False,True
Zc-like,185,-33091.00528764921,-33093.85341026541,5.696245232393267,0.02,0.057953018867965334,1,50,1.0876307190879184,1.019050315415355,1.0970925559732931,1.0345962530865065,PASS,153,0,True,True,True
Zc-like,186,-33436.387612232225,-33436.62695318178,0.47868189911241643,0.8,0.7871464593799415,40,50,0.939876787213303,0.7012368931985293,0.9322352007509087,0.7117119312856384,PASS,153,0,True,False,True
Zc-like,187,-33063.71571726031,-33063.77889021378,0.12634590694506187,0.88,0.9387810941973017,44,50,1.047970973795853,1.4497474950464235,1.0899960239247166,1.3907337383327212,PASS,153,0,True,False,True
Zc-like,188,-33301.48595170486,-33301.51261177659,0.05332014345913194,0.96,0.9736921707705922,48,50,0.7924375198353036,0.6635973148701659,0.8168566855652901,0.6833395763403631,PASS,153,0,True,False,True
Zc-like,190,-33797.541801508625,-33798.293030426874,1.5024578364973422,0.4,0.4717864094116646,20,50,0.9332053556389135,0.840270491890132,0.9234981544651498,0.8581131718029706,PASS,153,0,True,False,True
Zc-like,189,-32636.480884601722,-32637.22556342025,1.4893576370523078,0.52,0.47488680029088515,26,50,0.9523775157163441,0.875973527747954,0.9750164671549463,0.8776655587800379,PASS,153,0,True,False,True
Zc-like,194,-34055.881166469466,-34055.94343242604,0.12453191314125434,0.92,0.9396329519991001,46,50,0.6854143529833817,0.9741396284065352,0.6984765589992905,0.9987960187468975,PASS,153,0,True,False,True
Zc-like,196,-33837.62695831424,-33838.61801682242,1.9821170163486386,0.32,0.37118358214839486,16,50,1.098072425693194,0.8915197584983287,1.119044462231562,0.9007318988639351,PASS,167,0,True,False,True
Zc-like,191,-32969.03370694813,-32969.59292478102,1.1184356657759054,0.56,0.5716560195669056,28,50,1.007620448987675,0.9142591160083532,0.986172476777417,0.9246060706618369,PASS,153,0,True,False,True
Zc-like,195,-33859.039350671745,-33859.058551791866,0.0384022402431583,0.98,0.9809820471728613,49,50,1.0562025493713845,1.0436375026318185,1.0972129724854889,1.0270842037672714,PASS,153,0,True,False,True
Zc-like,193,-33380.48838356239,-33381.022463151116,1.0681591774482513,0.56,0.5862085949163998,28,50,0.8136050560802806,1.1731436536905493,0.8301041617851961,1.2852744804466174,PASS,153,0,True,False,True
Zc-like,197,-32959.73429748222,-32959.870976108614,0.27335725279408507,0.86,0.8722504993791524,43,50,1.228529711221125,0.7814774670241516,1.239348011390441,0.8009511765729539,PASS,153,0,True,False,True
Zc-like,192,-33360.91688892998,-33363.16949765661,4.505217453246587,0.1,0.10512462513182841,5,50,1.259683917593841,0.7583012173795832,1.2824107779096874,0.7493696162317958,PASS,153,0,True,False,True
Zc-like,198,-33615.590293078814,-33616.86910637768,2.557626597728813,0.26,0.2783674434851908,13,50,1.112875744721199,0.693747156355429,1.1513220191569038,0.7317611499909195,PASS,153,0,True,False,True
Zc-like,199,-33558.04637482536,-33560.09981232571,4.106875000696164,0.14,0.12829313703326117,7,50,0.9069726501423474,0.938372352090013,0.9329915473237483,0.9622524390887045,PASS,153,0,True,False,True
